id,date
US10adam036,2017-12-24
US10adam051,2018-02-07
US10adam056,2017-11-01
US10boon010,2018-02-10
US10box_001,2017-12-31
US10box_024,2017-12-24
US10buff006,2017-12-26
US10buff007,2017-11-01
US10buff008,2017-12-24
US10burt002,2017-12-24
US10butl005,2017-12-24
US10butl008,2017-11-01
US10butl011,2017-12-25
US10cass001,2017-12-18
US10ceda002,2017-12-05
US10ceda009,2017-12-22
US10chas002,2017-12-26
US10chas003,2017-10-31
US10chas011,2017-11-01
US10chas012,2017-12-24
US10chas016,2017-12-24
US10cher016,2017-12-06
US10cher018,2017-11-04
US10chey005,2017-10-09
US10chey007,2017-11-07
US10chey019,2017-10-09
US10chey021,2017-10-09
US10chey028,2017-10-09
US10chey049,2017-11-07
US10chey060,2017-11-07
US10chey064,2017-10-09
US10clay004,2017-11-01
US10clay008,2017-11-01
US10clay029,2018-02-04
US10clay037,2018-01-11
US10colf001,2017-12-22
US10cumi012,2017-12-22
US10cust005,2017-11-01
US10cust014,2017-11-01
US10cust015,2017-11-01
US10cust020,2017-12-22
US10cust022,2017-11-01
US10cust039,2017-11-01
US10cust045,2017-11-01
US10cust046,2017-11-07
US10dako003,2017-12-05
US10dawe006,2017-12-22
US10dawe015,2017-11-07
US10dawe026,2017-11-03
US10daws001,2017-11-01
US10daws002,2017-11-07
US10daws008,2017-11-01
US10daws010,2017-11-01
US10daws011,2017-11-01
US10daws017,2018-01-21
US10deue004,2017-12-25
US10deue018,2017-10-09
US10doug006,2017-12-22
US10doug025,2018-02-06
US10doug059,2017-12-22
US10dund005,2018-02-05
US10dund010,2017-10-31
US10dund011,2017-11-01
US10dund014,2017-11-01
US10dund023,2017-10-31
US10fill006,2017-11-01
US10fill011,2017-11-01
US10fran002,2017-11-01
US10fran007,2017-11-01
US10fran014,2017-11-01
US10fran015,2017-12-24
US10fron002,2017-11-01
US10fron007,2018-01-22
US10fron010,2017-11-01
US10fron011,2017-10-31
US10fron017,2018-01-22
US10fron018,2017-12-24
US10furn004,2017-12-24
US10furn008,2018-01-11
US10furn014,2017-12-24
US10gage003,2017-12-24
US10gage012,2017-11-01
US10gage013,2017-12-24
US10gage020,2018-02-07
US10gard020,2018-01-14
US10garf004,2017-12-05
US10garf009,2017-11-01
US10gosp002,2017-12-24
US10gosp004,2017-12-25
US10gree004,2017-11-01
US10gree010,2017-12-24
US10hall005,2017-12-24
US10hall006,2017-12-24
US10hall007,2017-11-01
US10hall011,2017-12-24
US10hall018,2017-11-01
US10hall020,2017-11-01
US10hall043,2017-12-24
US10hami002,2017-12-24
US10hami004,2017-11-01
US10hami006,2017-10-31
US10harl012,2017-12-24
US10haye003,2017-10-31
US10haye004,2017-11-01
US10hitc003,2017-10-31
US10hitc004,2017-12-24
US10hitc022,2018-01-11
US10holt024,2017-12-22
US10hook002,2017-12-21
US10howa001,2017-11-01
US10howa002,2017-11-01
US10howa009,2018-02-11
US10howa010,2018-02-04
US10jeff001,2017-12-24
US10jeff003,2017-12-24
US10jeff006,2018-01-11
US10jeff014,2017-12-24
US10john001,2017-12-24
US10john002,2017-12-24
US10john009,2017-12-24
US10john015,2018-01-13
US10kear005,2017-11-01
US10keit008,2017-10-31
US10keit015,2017-12-21
US10kimb025,2017-10-09
US10knox018,2018-01-22
US10lanc001,2017-12-24
US10lanc006,2017-12-26
US10lanc007,2017-12-07
US10lanc012,2017-12-24
US10lanc043,2017-12-24
US10lanc071,2017-12-24
US10lanc072,2017-12-24
US10lanc077,2018-01-23
US10linc003,2017-11-01
US10linc004,2017-11-01
US10linc033,2017-12-22
US10linc036,2018-01-11
US10linc060,2017-11-01
US10loga005,2017-12-22
US10madi006,2018-01-11
US10mcph004,2017-11-07
US10merr009,2017-11-01
US10morr004,2017-10-09
US10morr007,2017-10-09
US10nanc001,2017-11-01
US10nanc003,2017-11-07
US10nema002,2017-12-24
US10nema010,2017-12-24
US10nuck004,2017-11-01
US10nuck005,2017-12-24
US10nuck014,2017-12-26
US10nuck016,2017-12-24
US10nuck034,2017-11-01
US10pawn013,2017-12-24
US10perk001,2018-01-22
US10perk009,2017-10-31
US10perk012,2017-12-24
US10perk017,2017-10-31
US10perk023,2017-11-07
US10perk027,2018-01-08
US10perk032,2017-12-23
US10perk037,2017-10-31
US10pier006,2017-12-22
US10pier008,2017-12-22
US10plat023,2018-01-11
US10plat025,2017-12-22
US10polk001,2017-11-01
US10polk006,2018-01-22
US10polk020,2018-01-11
US10red_001,2017-12-24
US10red_005,2018-02-07
US10red_019,2017-11-01
US10red_022,2018-01-11
US10red_026,2017-11-01
US10rich001,2017-12-07
US10rich003,2017-12-07
US10rich007,2018-01-11
US10sali002,2017-12-24
US10sali004,2018-02-22
US10sali011,2017-12-24
US10sarp006,2017-12-18
US10sarp012,2018-01-11
US10sarp016,2017-12-23
US10sarp031,2017-12-18
US10sarp039,2017-12-22
US10sarp049,2017-12-24
US10scot005,2017-11-07
US10scot014,2017-10-31
US10scot041,2017-10-31
US10sewa006,2017-12-24
US10sewa021,2017-12-24
US10sewa023,2017-11-01
US10shem001,2018-01-22
US10shem003,2017-11-01
US10shem008,2017-11-01
US10sher001,2017-12-05
US10sher005,2017-10-30
US10sher031,2017-11-02
US10thay007,2017-11-01
US10thay018,2017-12-22
US10vall002,2017-11-07
US10vall003,2017-12-22
US10vall004,2017-11-01
US10vall009,2017-11-01
US10vall018,2017-11-01
US10wash001,2017-12-24
US10wash006,2017-12-22
US10wayn002,2017-12-22
US10webs009,2017-11-01
US10webs013,2017-12-24
US10webs019,2018-01-14
US10whee002,2017-12-28
US10york034,2017-12-24
US10york036,2017-12-24
US1AKAB0021,2017-10-18
US1AKAB0048,2017-10-22
US1AKAB0051,2017-10-22
US1AKAB0052,2017-10-22
US1AKAB0055,2017-10-22
US1AKFN0013,2017-10-17
US1AKFN0015,2017-10-10
US1AKFN0016,2017-11-05
US1AKJB0011,2017-11-11
US1AKMS0011,2017-10-22
US1AKMS0012,2017-10-22
US1AKMS0014,2017-10-22
US1AKPW0001,2017-11-17
US1AKVC0006,2017-12-02
US1AKWH0012,2017-10-18
US1ALAT0013,2018-01-17
US1ALBL0005,2017-12-08
US1ALBL0013,2017-12-08
US1ALBL0016,2017-12-08
US1ALBW0001,2017-12-09
US1ALBW0026,2017-12-09
US1ALBW0059,2017-12-09
US1ALBW0065,2017-12-09
US1ALBW0071,2017-12-09
US1ALBW0079,2017-12-09
US1ALCC0001,2017-12-09
US1ALCF0004,2018-01-17
US1ALCK0003,2018-01-17
US1ALCM0003,2017-12-09
US1ALCM0004,2017-12-09
US1ALCN0001,2017-12-08
US1ALCN0008,2017-12-09
US1ALCN0009,2018-01-16
US1ALCS0007,2018-01-17
US1ALCT0001,2018-01-17
US1ALCT0004,2018-01-17
US1ALDK0009,2017-12-08
US1ALDK0012,2017-12-08
US1ALDS0001,2017-12-09
US1ALEL0004,2017-12-09
US1ALEL0018,2018-01-17
US1ALEL0024,2017-12-09
US1ALJC0009,2018-01-17
US1ALJC0012,2018-01-17
US1ALJF0025,2017-12-08
US1ALJF0037,2017-12-09
US1ALJF0038,2017-12-09
US1ALJF0044,2017-12-09
US1ALJF0047,2017-12-08
US1ALJF0053,2017-12-08
US1ALJF0062,2017-12-08
US1ALJF0066,2017-12-08
US1ALLD0009,2018-01-17
US1ALLD0025,2018-01-16
US1ALLD0035,2018-01-17
US1ALLD0044,2018-01-17
US1ALLE0004,2018-01-17
US1ALLR0005,2018-01-17
US1ALLR0007,2018-01-17
US1ALLS0002,2018-01-17
US1ALLS0015,2018-01-17
US1ALLS0025,2018-01-17
US1ALLS0026,2018-01-17
US1ALMB0001,2017-12-09
US1ALMB0004,2017-12-09
US1ALMB0024,2017-12-09
US1ALMB0049,2017-12-09
US1ALMB0067,2017-12-09
US1ALMB0072,2017-12-09
US1ALMC0003,2017-12-09
US1ALMD0002,2018-01-17
US1ALMD0004,2018-01-17
US1ALMD0012,2018-01-17
