id,date
US10adam004,2013-12-08
US10adam006,2013-12-09
US10adam012,2013-12-09
US10adam013,2014-01-02
US10adam036,2013-12-07
US10adam051,2013-12-23
US10adam053,2013-11-22
US10bann009,2013-11-20
US10boon005,2013-12-08
US10boon010,2013-11-06
US10box_001,2013-11-05
US10box_014,2014-02-10
US10box_023,2013-10-29
US10brow008,2013-11-06
US10buff002,2014-01-31
US10buff006,2013-11-22
US10buff007,2014-01-31
US10buff008,2013-11-22
US10buff034,2013-12-08
US10buff036,2014-01-09
US10burt002,2014-01-01
US10butl005,2013-12-09
US10butl008,2013-11-22
US10butl011,2013-12-09
US10cass001,2013-11-22
US10ceda002,2013-11-06
US10ceda006,2013-12-04
US10ceda009,2013-11-06
US10ceda011,2013-11-06
US10ceda013,2013-11-06
US10chas002,2013-11-06
US10chas003,2013-10-18
US10chas011,2013-11-06
US10chas012,2013-11-22
US10chas016,2014-01-31
US10chas027,2014-02-03
US10cher009,2013-11-22
US10cher016,2013-10-05
US10cher018,2013-10-05
US10cher024,2013-12-14
US10cher026,2013-12-04
US10chey005,2013-11-05
US10chey010,2013-10-05
US10chey016,2013-10-05
US10chey019,2013-10-05
US10chey021,2013-11-05
US10chey046,2014-01-31
US10chey049,2013-10-18
US10chey053,2014-02-23
US10clay002,2013-12-08
US10clay004,2013-11-22
US10clay008,2013-11-22
US10clay029,2013-12-08
US10colf002,2013-11-22
US10cumi003,2014-02-01
US10cumi012,2013-11-22
US10cust005,2013-11-06
US10cust009,2013-11-06
US10cust010,2013-11-06
US10cust012,2013-11-22
US10cust014,2013-11-06
US10cust015,2013-11-06
US10cust020,2013-11-06
US10cust022,2013-11-06
US10cust039,2013-11-22
US10cust040,2014-02-02
US10cust042,2013-11-22
US10dawe015,2013-10-05
US10dawe025,2013-11-06
US10dawe026,2013-10-05
US10daws001,2013-11-22
US10daws002,2013-11-22
US10daws008,2013-11-22
US10daws010,2013-11-22
US10daws011,2013-11-22
US10daws013,2013-12-08
US10daws018,2013-11-22
US10deue004,2013-11-05
US10deue021,2013-11-06
US10doug002,2013-11-22
US10doug006,2013-11-22
US10doug014,2013-11-22
US10doug018,2013-11-22
US10doug035,2014-02-05
US10dund003,2013-12-09
US10dund005,2013-12-08
US10dund010,2013-10-18
US10dund011,2013-12-08
US10fill001,2013-12-08
US10fill002,2013-12-08
US10fill003,2013-12-08
US10fill006,2013-12-08
US10fill007,2013-11-22
US10fill014,2013-12-08
US10fran002,2013-11-22
US10fran007,2013-11-22
US10fran009,2013-12-08
US10fran013,2014-02-05
US10fran014,2013-11-22
US10fran015,2013-11-22
US10fron002,2013-11-22
US10fron003,2013-11-22
US10fron004,2013-11-22
US10fron005,2013-11-22
US10fron007,2013-12-08
US10fron008,2013-11-22
US10fron010,2013-11-25
US10fron011,2013-11-22
US10fron016,2013-11-22
US10fron017,2013-12-08
US10fron018,2013-12-08
US10furn004,2013-12-08
US10furn008,2014-01-02
US10furn010,2013-12-08
US10furn014,2013-12-08
US10furn015,2013-12-08
US10furn018,2013-12-08
US10gage003,2013-12-23
US10gage012,2013-12-22
US10gage013,2013-12-22
US10gage020,2013-12-09
US10gage035,2013-12-08
US10gard011,2014-01-31
US10garf004,2013-11-06
US10garf009,2013-11-06
US10gosp002,2013-11-22
US10gosp004,2013-11-22
US10gosp006,2014-01-31
US10gree003,2013-11-06
US10gree004,2013-11-06
US10gree007,2013-12-08
US10gree010,2013-11-06
US10hall005,2013-12-08
US10hall006,2013-12-08
US10hall007,2013-12-09
US10hall011,2013-11-22
US10hall018,2013-11-22
US10hall020,2013-11-22
US10hall021,2013-09-15
US10hami001,2013-12-08
US10hami002,2013-12-08
US10hami005,2013-11-22
US10hami006,2013-12-03
US10harl008,2013-12-08
US10harl010,2013-12-08
US10harl012,2014-01-02
US10haye002,2013-11-22
US10haye003,2013-11-05
US10haye004,2013-11-22
US10haye005,2013-11-07
US10haye006,2014-02-23
US10haye008,2013-12-23
US10hitc004,2013-11-22
US10hitc022,2013-10-18
US10holt010,2013-11-06
US10holt024,2013-11-06
US10hook002,2013-11-06
US10howa005,2013-11-22
US10howa009,2014-01-08
US10jeff003,2013-12-08
US10jeff006,2013-12-08
US10jeff009,2013-12-08
US10jeff014,2013-11-22
US10jeff020,2013-12-08
US10john001,2013-12-09
US10john002,2013-12-09
US10john008,2013-12-08
US10john012,2013-12-22
US10john015,2013-12-08
US10john016,2013-12-22
US10kear005,2013-11-22
US10kear009,2013-12-09
US10kear013,2013-11-22
US10keit008,2013-11-05
US10keit009,2013-11-06
US10keit013,2014-01-31
US10keit015,2013-11-05
US10keit018,2013-11-05
US10knox007,2014-02-24
US10knox018,2013-11-06
US10lanc001,2013-12-08
US10lanc006,2013-12-08
US10lanc007,2013-11-22
US10lanc012,2013-12-08
US10lanc015,2013-12-08
US10lanc022,2013-12-08
US10lanc067,2013-12-08
US10lanc068,2013-12-08
US10lanc070,2013-12-08
US10linc003,2013-11-06
US10linc004,2013-11-06
US10linc019,2013-11-06
US10linc022,2013-10-04
US10linc025,2013-12-08
US10linc033,2013-11-06
US10linc036,2013-11-05
US10linc047,2014-02-23
US10linc049,2013-08-06
US10linc060,2013-11-06
US10loga005,2013-11-06
US10loup003,2013-11-06
US10madi006,2014-02-01
US10madi017,2013-11-06
US10merr007,2014-02-01
US10merr009,2014-02-05
US10morr003,2013-10-05
US10morr004,2013-11-04
US10nanc001,2013-11-22
US10nanc003,2013-11-22
US10nema002,2013-12-08
US10nema010,2013-12-22
US10nuck001,2013-12-08
US10nuck002,2013-12-08
US10nuck003,2013-12-08
US10nuck004,2013-12-08
US10nuck005,2013-12-08
US10nuck014,2013-12-08
US10nuck016,2013-12-08
US10nuck021,2013-12-08
US10nuck027,2013-12-08
US10pawn002,2013-12-09
US10pawn003,2014-01-01
US10pawn009,2013-12-22
US10perk001,2013-12-23
US10perk008,2014-01-31
US10perk009,2013-11-22
US10perk010,2013-11-06
US10perk012,2013-11-06
US10perk015,2013-11-06
US10perk017,2013-11-06
US10perk023,2013-11-06
US10perk024,2014-02-10
US10perk027,2013-11-06
US10perk032,2014-01-31
US10phel001,2014-02-20
US10phel015,2013-12-23
US10pier006,2013-11-06
US10pier008,2014-01-01
US10plat022,2013-12-08
US10polk001,2013-12-08
US10polk006,2014-02-24
US10polk012,2014-01-04
US10polk020,2013-11-22
US10red_001,2013-11-22
US10red_005,2013-11-22
US10red_015,2013-12-08
US10red_019,2013-11-22
US10rich001,2013-12-09
US10rich003,2013-12-09
US10rich005,2013-12-22
US10rich007,2014-02-10
US10rich013,2013-12-22
US10sali002,2013-12-08
US10sali004,2014-02-05
US10sali008,2014-01-05
US10sali011,2013-12-08
US10sali019,2014-01-09
US10sarp006,2013-11-22
US10sarp012,2013-11-22
US10sarp016,2013-12-08
US10sarp017,2013-11-22
US10sarp022,2013-12-08
US10sarp024,2014-01-08
US10sarp031,2013-12-08
US10sarp039,2013-11-22
US10scot005,2013-11-05
US10scot013,2013-10-18
US10scot014,2013-10-05
US10scot020,2013-11-06
US10scot039,2014-02-23
US10sewa006,2013-12-09
US10sewa010,2013-12-08
US10sewa014,2013-12-08
US10sewa021,2013-11-22
US10shem001,2013-11-22
US10shem002,2013-11-22
US10shem003,2013-11-22
US10shem008,2013-12-09
US10shem009,2014-01-02
US10shem012,2013-11-22
US10shem014,2013-11-06
US10sher001,2013-11-05
US10sher005,2013-10-05
US10sher022,2013-12-03
US10sher026,2014-02-09
US10sher031,2013-11-18
US10sher032,2013-10-05
US10sher033,2014-01-31
US10siou004,2013-10-05
US10siou005,2013-11-05
US10stan002,2014-02-05
US10stan009,2013-12-08
US10stan014,2013-12-08
US10thay001,2013-12-08
US10thay003,2013-12-08
US10thay007,2013-12-08
US10thay008,2013-12-08
US10thay014,2013-12-08
US10thay018,2013-12-08
US10thay020,2013-12-23
US10thom010,2013-11-21
US10vall002,2013-11-06
US10vall004,2013-11-06
