id,date
US10adam002,2011-02-25
US10adam004,2010-12-19
US10adam006,2010-09-25
US10adam008,2011-01-09
US10adam010,2010-12-31
US10adam028,2010-12-31
US10adam032,2011-01-10
US10adam033,2010-12-31
US10adam036,2010-12-31
US10adam047,2011-01-09
US10boon005,2010-11-30
US10boon010,2010-11-30
US10box_001,2010-11-12
US10box_003,2010-11-12
US10brow004,2010-11-12
US10brow005,2010-11-30
US10buff002,2010-12-31
US10buff004,2011-01-20
US10buff006,2010-12-31
US10buff007,2010-12-31
US10buff008,2010-12-31
US10buff013,2010-12-31
US10burt002,2010-12-12
US10butl005,2010-12-31
US10butl008,2010-12-11
US10butl011,2010-12-11
US10cass001,2010-11-13
US10ceda002,2010-11-30
US10ceda008,2010-11-30
US10ceda009,2010-11-30
US10ceda012,2010-11-30
US10chas001,2010-12-07
US10chas002,2010-12-31
US10chas003,2010-11-12
US10chas011,2010-11-12
US10chas012,2010-12-05
US10chas016,2010-11-12
US10chas027,2010-08-03
US10cher009,2011-01-19
US10cher016,2010-11-12
US10cher018,2010-12-31
US10cher025,2010-11-29
US10cher026,2010-11-12
US10chey002,2010-11-11
US10chey005,2010-11-11
US10chey007,2010-11-11
US10chey016,2010-11-11
US10chey019,2010-11-11
US10chey021,2010-11-11
US10chey028,2010-12-05
US10chey029,2010-11-11
US10chey037,2010-11-12
US10chey045,2011-01-18
US10clay002,2010-12-19
US10clay004,2010-12-31
US10clay008,2010-12-19
US10clay029,2011-01-09
US10colf002,2010-11-30
US10cumi003,2011-01-19
US10cust004,2010-12-31
US10cust009,2011-01-01
US10cust010,2011-01-01
US10cust012,2011-01-19
US10cust014,2010-11-29
US10cust015,2010-11-30
US10cust020,2010-12-31
US10cust022,2010-12-31
US10dawe007,2010-11-22
US10dawe013,2011-02-09
US10dawe015,2010-11-12
US10daws001,2010-12-18
US10daws002,2010-12-19
US10daws008,2010-12-31
US10daws010,2010-12-31
US10daws011,2010-12-31
US10daws013,2010-12-31
US10deue004,2010-11-11
US10deue012,2010-12-31
US10deue021,2010-11-11
US10doug002,2010-11-13
US10doug006,2010-11-13
US10doug014,2010-11-13
US10doug018,2010-11-13
US10doug025,2010-11-13
US10dund001,2010-12-05
US10dund003,2010-12-31
US10dund004,2011-01-10
US10dund005,2010-12-05
US10dund010,2010-12-05
US10dund011,2010-12-05
US10dund015,2011-01-10
US10dund020,2010-12-31
US10fill001,2011-01-22
US10fill003,2010-12-31
US10fill005,2011-01-10
US10fill006,2011-01-01
US10fill007,2010-10-12
US10fill014,2011-01-10
US10fran001,2011-01-10
US10fran002,2010-12-16
US10fran007,2010-12-16
US10fran009,2010-12-19
US10fran013,2011-01-09
US10fran014,2010-12-31
US10fron002,2010-12-31
US10fron003,2010-11-29
US10fron004,2010-12-31
US10fron005,2010-12-31
US10fron007,2010-12-31
US10fron008,2010-12-31
US10fron010,2010-12-31
US10fron011,2010-12-31
US10fron016,2010-12-31
US10fron017,2010-12-31
US10fron018,2010-12-31
US10furn004,2010-12-31
US10furn008,2010-12-31
US10furn010,2010-12-31
US10furn014,2010-12-31
US10furn018,2010-12-31
US10gage003,2010-11-13
US10gage009,2010-11-13
US10gage012,2010-11-13
US10gage013,2011-01-10
US10gage020,2010-12-31
US10gage022,2011-01-20
US10garf004,2010-12-11
US10garf009,2010-12-31
US10gosp002,2010-12-31
US10gosp004,2010-12-31
US10gree003,2010-12-31
US10gree004,2010-12-11
US10gree007,2010-11-30
US10gree010,2010-12-11
US10hall004,2010-12-31
US10hall005,2010-12-31
US10hall006,2010-12-31
US10hall011,2010-12-31
US10hall018,2010-12-31
US10hall020,2011-01-11
US10hall021,2010-12-31
US10hami002,2010-12-31
US10hami003,2010-12-31
US10hami005,2010-10-26
US10hami017,2010-12-11
US10harl004,2010-12-31
US10harl008,2010-12-31
US10harl012,2011-01-01
US10haye002,2010-11-12
US10haye003,2010-11-29
US10haye004,2010-11-12
US10haye005,2011-01-10
US10haye006,2010-12-31
US10haye009,2010-12-31
US10hitc004,2010-11-30
US10hitc005,2011-01-10
US10hitc022,2010-11-12
US10holt002,2010-12-12
US10holt007,2010-12-30
US10holt010,2010-12-11
US10hook001,2011-01-01
US10hook002,2010-12-25
US10howa005,2010-12-31
US10howa007,2010-12-31
US10howa009,2011-01-19
US10jeff003,2010-12-19
US10jeff006,2010-12-19
US10jeff009,2010-12-19
US10jeff014,2010-12-19
US10john001,2010-12-12
US10john002,2010-12-12
US10john008,2010-11-13
US10john009,2010-12-19
US10john010,2010-11-13
US10john015,2011-01-09
US10kear005,2010-12-19
US10kear009,2011-01-11
US10keit008,2010-11-12
US10keit009,2010-12-31
US10keit015,2010-12-30
US10kimb007,2010-11-11
US10knox007,2010-12-11
US10knox014,2010-11-30
US10knox018,2010-11-30
US10lanc001,2011-01-09
US10lanc006,2011-01-09
US10lanc007,2010-11-13
US10lanc012,2010-11-13
US10lanc013,2011-01-10
US10lanc014,2010-11-13
US10lanc015,2010-11-13
US10lanc022,2011-01-11
US10lanc043,2010-11-13
US10lanc047,2011-01-09
US10linc003,2010-11-29
US10linc004,2010-11-29
US10linc013,2010-11-29
US10linc017,2010-12-30
US10linc022,2010-11-29
US10linc025,2010-12-31
US10linc033,2010-11-29
US10linc036,2010-11-29
US10linc047,2011-01-01
US10linc054,2010-11-29
US10linc060,2010-11-30
US10loga002,2011-01-31
US10loga005,2010-11-29
US10loga006,2011-01-10
US10loup003,2010-12-31
US10loup005,2011-01-20
US10madi006,2010-11-30
US10madi017,2010-11-30
US10madi018,2011-01-09
US10merr001,2010-12-11
US10merr007,2011-01-10
US10merr009,2010-12-31
US10morr003,2010-11-12
US10morr004,2010-11-12
US10morr005,2010-12-31
US10nanc001,2010-11-30
US10nanc003,2010-11-30
US10nema002,2010-12-12
US10nema010,2010-12-19
US10nema013,2010-12-24
US10nuck001,2011-01-01
US10nuck002,2010-12-31
US10nuck003,2010-12-31
US10nuck004,2010-12-19
US10nuck005,2010-12-19
US10nuck014,2010-12-19
US10nuck016,2010-12-19
US10nuck021,2011-01-01
US10otoe008,2011-01-10
US10pawn002,2010-12-12
US10perk002,2010-12-31
US10perk008,2010-11-12
US10perk009,2010-11-12
US10perk010,2010-11-12
US10perk012,2010-11-12
US10perk015,2010-11-12
US10perk017,2010-11-12
US10perk023,2010-11-29
US10perk027,2011-01-10
US10pier006,2010-11-30
US10plat001,2010-11-30
US10plat003,2010-11-30
US10plat014,2011-01-11
US10plat020,2010-12-24
US10polk001,2010-12-31
US10red_001,2010-11-29
US10red_004,2011-01-01
US10red_005,2010-12-31
US10red_006,2010-12-31
US10red_019,2010-11-29
US10rich001,2010-12-12
US10rich003,2010-12-12
US10rich007,2010-12-19
US10sali002,2010-12-19
US10sali004,2011-01-01
US10sali008,2011-01-10
US10sali011,2011-01-09
US10sali019,2011-01-10
US10sali024,2010-12-16
US10sarp002,2011-01-19
US10sarp004,2010-11-13
US10sarp006,2010-11-13
US10sarp012,2010-11-30
US10sarp016,2010-11-13
US10sarp017,2010-11-30
US10sarp022,2010-11-13
US10sarp031,2010-11-13
US10sarp035,2010-12-11
US10saun005,2010-12-11
US10scot005,2011-01-19
US10scot006,2011-01-19
US10scot012,2010-11-10
US10scot013,2010-11-12
US10scot014,2010-11-11
US10scot020,2010-11-12
US10sewa006,2010-12-31
US10sewa010,2011-01-01
US10sewa014,2011-01-10
US10sewa016,2010-12-12
US10shem003,2010-12-31
US10shem008,2011-01-10
US10shem009,2011-02-25
US10shem012,2010-12-31
US10sher001,2010-12-11
US10sher005,2010-11-22
US10sher007,2010-11-12
US10stan002,2010-12-12
US10stan006,2011-01-09
US10stan009,2010-12-12
US10thay001,2011-01-01
US10thay003,2010-08-17
US10thay007,2010-12-19
US10thay008,2011-01-10
US10thay014,2010-12-30
US10thay018,2010-12-19
US10thay020,2010-12-19
US10thom002,2010-11-29
US10thom010,2011-01-20
US10thur002,2010-12-01
US10vall002,2010-12-31
US10vall004,2010-12-11
US10vall006,2011-01-20
US10vall009,2010-12-31
US10vall018,2010-12-11
US10wash001,2010-11-13
US10wash006,2010-11-12
US10wayn002,2010-11-30
US10webs002,2010-12-30
US10webs008,2010-12-19
US10webs009,2010-12-16
US10webs013,2010-12-31
US10webs015,2011-01-01
US10whee001,2010-12-11
US10whee002,2010-12-11
US10whee003,2011-01-19
US10whee009,2011-01-09
US10whee010,2010-12-11
US10york002,2011-01-10
US10york014,2011-01-09
US10york020,2010-12-30
US10york023,2011-01-09
US10york034,2010-12-19
US10york036,2010-12-12
US10york039,2011-02-25
US1AKAB0008,2010-10-29
US1AKAB0009,2010-10-05
US1AKAB0012,2010-10-31
US1AKAB0021,2010-10-29
US1AKAB0022,2010-10-30
US1AKAB0023,2010-11-02
US1AKAB0028,2010-10-26
US1AKAB0030,2010-11-02
US1AKAB0034,2010-11-08
US1AKAB0036,2010-11-06
US1AKAB0038,2010-09-27
US1AKBC0004,2010-09-30
US1AKJB0003,2010-11-23
US1AKJB0007,2010-11-22
US1AKJB0009,2010-12-30
US1AKJB0010,2010-11-28
US1AKKP0001,2010-11-02
US1AKMS0005,2010-10-29
US1AKMS0010,2010-10-29
US1AKPW0001,2010-11-23
US1AKSH0002,2010-11-28
US1ALAT0013,2011-02-10
US1ALBL0002,2010-12-26
US1ALBL0003,2011-02-10
US1ALBL0005,2010-12-26
US1ALBL0006,2010-12-26
US1ALBL0007,2011-02-10
US1ALBL0009,2011-01-10
US1ALBL0013,2010-12-13
US1ALCM0003,2011-01-10
US1ALCM0004,2011-01-10
US1ALCM0006,2011-01-10
US1ALCM0010,2011-01-10
US1ALCN0001,2011-01-10
US1ALCN0004,2011-01-10
US1ALCN0007,2010-12-26
US1ALCN0009,2010-12-25
US1ALCT0001,2010-12-25
US1ALCT0004,2010-12-25
US1ALCT0007,2010-12-25
US1ALCT0010,2011-01-10
US1ALCT0012,2011-01-10
US1ALCT0014,2011-01-10
US1ALDK0008,2011-01-10
US1ALDK0009,2010-12-13
US1ALDK0010,2010-12-13
US1ALEL0018,2010-12-27
US1ALFR0006,2011-01-10
US1ALFY0001,2010-12-26
US1ALFY0002,2011-01-10
US1ALFY0005,2010-12-27
US1ALJC0003,2010-12-13
US1ALJC0007,2010-12-26
US1ALJC0008,2010-12-13
US1ALJC0009,2010-12-13
US1ALJC0012,2010-12-13
US1ALJF0007,2010-12-26
US1ALJF0011,2011-01-10
US1ALJF0025,2010-12-26
US1ALJF0036,2010-12-26
US1ALJF0037,2010-12-27
US1ALJF0038,2011-02-10
US1ALJF0040,2011-01-10
US1ALJF0042,2010-12-26
US1ALLD0004,2011-01-10
US1ALLD0008,2010-12-25
US1ALLD0009,2010-12-26
US1ALLD0012,2010-12-26
US1ALLD0013,2011-01-10
US1ALLD0018,2010-12-25
US1ALLD0020,2011-01-10
US1ALLD0025,2010-12-25
US1ALLD0026,2011-01-10
US1ALLD0029,2011-01-10
US1ALLD0032,2010-12-25
US1ALLD0034,2010-12-25
US1ALLD0035,2011-01-10
US1ALLM0001,2011-01-10
US1ALLR0002,2011-01-10
US1ALLR0005,2010-12-26
US1ALLS0002,2010-12-25
US1ALLS0003,2010-12-25
US1ALLS0004,2011-01-10
US1ALLS0010,2011-01-10
US1ALLS0015,2010-12-25
US1ALLS0022,2010-12-25
US1ALLS0023,2011-01-21
US1ALMD0001,2010-12-13
US1ALMD0002,2010-12-13
US1ALMD0003,2010-12-25
US1ALMD0004,2010-12-25
US1ALMD0006,2010-12-27
US1ALMD0010,2010-12-25
US1ALMD0012,2011-01-10
US1ALMD0013,2010-12-25
US1ALMD0015,2010-12-26
US1ALMD0017,2010-12-13
US1ALMD0025,2010-12-13
US1ALMD0026,2010-12-25
US1ALMD0028,2010-12-25
US1ALMD0029,2010-12-26
US1ALMD0030,2011-01-10
US1ALMD0031,2011-01-10
US1ALMD0033,2010-12-13
US1ALMD0040,2010-12-26
US1ALMD0042,2010-12-13
US1ALMD0043,2010-12-25
US1ALMD0046,2010-12-25
US1ALMD0047,2011-01-21
US1ALMD0048,2010-12-25
US1ALMD0050,2010-12-25
US1ALMD0053,2011-01-10
US1ALMD0054,2010-12-13
US1ALMD0059,2010-12-25
US1ALMD0067,2010-12-25
US1ALMD0069,2011-01-10
US1ALMD0113,2010-12-13
US1ALMG0001,2011-01-10
US1ALMG0003,2010-12-25
US1ALMG0009,2010-12-13
US1ALMG0012,2010-12-25
US1ALMG0014,2010-12-25
US1ALMG0017,2010-12-25
US1ALMR0001,2010-12-26
US1ALMS0006,2011-01-10
US1ALMS0010,2010-12-13
US1ALMS0011,2010-12-13
US1ALMS0013,2010-12-26
US1ALMS0018,2010-12-26
US1ALMS0019,2011-01-10
US1ALMS0020,2011-01-21
US1ALMS0021,2010-12-26
US1ALMS0022,2010-12-13
US1ALMS0027,2010-12-26
US1ALRN0001,2011-02-10
US1ALRN0002,2011-01-10
US1ALSC0003,2010-12-26
US1ALSC0006,2010-12-26
US1ALSH0001,2011-02-10
US1ALSH0002,2011-01-10
US1ALSH0011,2011-01-10
US1ALSH0012,2010-12-27
US1ALSH0014,2011-02-10
US1ALSH0021,2011-01-10
US1ALSH0022,2011-02-10
US1ALSH0023,2010-12-26
US1ALSH0024,2011-02-10
US1ALSH0025,2011-02-10
US1ALSH0041,2011-02-10
US1ALTG0002,2010-12-26
US1ALTG0003,2010-12-26
US1ALTG0006,2010-12-26
US1ALTG0007,2010-12-26
US1ALTG0010,2010-12-26
US1ALTS0003,2011-01-10
US1ALTS0004,2011-01-10
US1ALTS0017,2010-12-27
US1ALWK0003,2011-02-10
US1ALWN0001,2010-12-25
US1ARAS0001,2011-02-10
US1ARAS0002,2011-02-10
US1ARBN0002,2010-12-25
US1ARBN0005,2011-01-10
US1ARBN0007,2011-02-09
US1ARBT0003,2011-01-11
